deal_id,acquirer_name,acquirer_ticker,role,entity_ticker
2103,Hillenbrand Inc,HI US,supplier,301616 CH Equity
2103,Hillenbrand Inc,HI US,supplier,9501 JP Equity
2103,Hillenbrand Inc,HI US,supplier,AEE US Equity
2103,Hillenbrand Inc,HI US,customer,4614Z US Equity
2103,Hillenbrand Inc,HI US,customer,603286 CH Equity
2103,Hillenbrand Inc,HI US,customer,7203 JP Equity
2103,Hillenbrand Inc,HI US,customer,AAPL US Equity
2103,Hillenbrand Inc,HI US,customer,AMCR US Equity
2105,Microsoft Corp,MSFT US,supplier,NVDA US Equity
2105,Microsoft Corp,MSFT US,supplier,2317 TT Equity
2105,Microsoft Corp,MSFT US,supplier,000660 KS Equity
2105,Microsoft Corp,MSFT US,supplier,4938 TT Equity
2105,Microsoft Corp,MSFT US,supplier,CRWV US Equity
2105,Microsoft Corp,MSFT US,customer,SNX US Equity
2105,Microsoft Corp,MSFT US,customer,NSIT US Equity
2105,Microsoft Corp,MSFT US,customer,2357 TT Equity
2105,Microsoft Corp,MSFT US,customer,CCC LN Equity
2105,Microsoft Corp,MSFT US,customer,WMT US Equity
2107,EIDP Inc,1715651D US,supplier,FE US Equity
2108,AT&T Inc,T US,supplier,AAPL US Equity
2108,AT&T Inc,T US,supplier,005930 KS Equity
2108,AT&T Inc,T US,supplier,ERICB SS Equity
2108,AT&T Inc,T US,supplier,AMT US Equity
2108,AT&T Inc,T US,supplier,DY US Equity
2108,AT&T Inc,T US,customer,IBM US Equity
2108,AT&T Inc,T US,customer,SNX US Equity
2108,AT&T Inc,T US,customer,SCSC US Equity
2108,AT&T Inc,T US,customer,AVT US Equity
2108,AT&T Inc,T US,customer,8 HK Equity
2110,Expedia Group Inc,EXPE US,supplier,TRIP US Equity
2110,Expedia Group Inc,EXPE US,supplier,NVDA US Equity
2110,Expedia Group Inc,EXPE US,supplier,DLN LN Equity
2110,Expedia Group Inc,EXPE US,supplier,CUZ US Equity
2110,Expedia Group Inc,EXPE US,supplier,ADBE US Equity
2110,Expedia Group Inc,EXPE US,customer,2731 TT Equity
2110,Expedia Group Inc,EXPE US,customer,ALK US Equity
2110,Expedia Group Inc,EXPE US,customer,AXP US Equity
2110,Expedia Group Inc,EXPE US,customer,LUV US Equity
2110,Expedia Group Inc,EXPE US,customer,ICEAIR IR Equity
2112,Star Group LP,SGU US,supplier,13277Z US Equity
2112,Star Group LP,SGU US,supplier,ARAMCO AB Equity
2112,Star Group LP,SGU US,supplier,EGAS EY Equity
2112,Star Group LP,SGU US,supplier,GLP US Equity
2112,Star Group LP,SGU US,supplier,SHEL LN Equity
2114,Omnicare Inc,OCR US,customer,3176 TT Equity
2114,Omnicare Inc,OCR US,customer,GENNQ US Equity
2116,Ameris Bancorp,ABCB US,supplier,5158754Z SS Equity
2117,GEO Group Inc/The,GEO US,supplier,VSEE US Equity
2117,GEO Group Inc/The,GEO US,customer,3352Z US Equity
2117,GEO Group Inc/The,GEO US,customer,0006698D US Equity
2117,GEO Group Inc/The,GEO US,customer,0007161D US Equity
2117,GEO Group Inc/The,GEO US,customer,0007165D US Equity
2117,GEO Group Inc/The,GEO US,customer,0007468D US Equity
2119,AT&T Inc,T US,supplier,AAPL US Equity
2119,AT&T Inc,T US,supplier,005930 KS Equity
2119,AT&T Inc,T US,supplier,ERICB SS Equity
2119,AT&T Inc,T US,supplier,AMT US Equity
2119,AT&T Inc,T US,supplier,DY US Equity
2119,AT&T Inc,T US,customer,IBM US Equity
2119,AT&T Inc,T US,customer,SNX US Equity
2119,AT&T Inc,T US,customer,SCSC US Equity
2119,AT&T Inc,T US,customer,AVT US Equity
2119,AT&T Inc,T US,customer,8 HK Equity
2121,General Electric Co,GE US,supplier,SAF FP Equity
2121,General Electric Co,GE US,supplier,MTX GR Equity
2121,General Electric Co,GE US,supplier,HWM US Equity
2121,General Electric Co,GE US,supplier,SARO US Equity
2121,General Electric Co,GE US,supplier,ATI US Equity
2121,General Electric Co,GE US,customer,3352Z US Equity
2121,General Electric Co,GE US,customer,BA US Equity
2121,General Electric Co,GE US,customer,AIR FP Equity
2121,General Electric Co,GE US,customer,UAL US Equity
2121,General Electric Co,GE US,customer,AAL US Equity
2125,CF Industries Holdings Inc,CF US,supplier,JMAT LN Equity
2125,CF Industries Holdings Inc,CF US,supplier,TKA GR Equity
2125,CF Industries Holdings Inc,CF US,supplier,CSX US Equity
2125,CF Industries Holdings Inc,CF US,supplier,8031 JP Equity
2125,CF Industries Holdings Inc,CF US,supplier,ACO/X CN Equity
2125,CF Industries Holdings Inc,CF US,customer,7165Z US Equity
2125,CF Industries Holdings Inc,CF US,customer,005490 KS Equity
2125,CF Industries Holdings Inc,CF US,customer,MOS US Equity
2125,CF Industries Holdings Inc,CF US,customer,ORI AU Equity
2125,CF Industries Holdings Inc,CF US,customer,XOM US Equity
2126,Johnson & Johnson,JNJ US,supplier,GMAB DC Equity
2126,Johnson & Johnson,JNJ US,supplier,JBL US Equity
2126,Johnson & Johnson,JNJ US,supplier,ABBV US Equity
2126,Johnson & Johnson,JNJ US,supplier,HALO US Equity
2126,Johnson & Johnson,JNJ US,supplier,BAYN GR Equity
2126,Johnson & Johnson,JNJ US,customer,MCK US Equity
2126,Johnson & Johnson,JNJ US,customer,COR US Equity
2126,Johnson & Johnson,JNJ US,customer,CAH US Equity
2126,Johnson & Johnson,JNJ US,customer,CI US Equity
2126,Johnson & Johnson,JNJ US,customer,CA FP Equity
2127,Pacific Premier Bancorp Inc,PPBI US,supplier,MUST SP Equity
2128,Enerpac Tool Group Corp,EPAC US,supplier,002536 CH Equity
2128,Enerpac Tool Group Corp,EPAC US,supplier,BRK/A US Equity
2128,Enerpac Tool Group Corp,EPAC US,supplier,CNP US Equity
2128,Enerpac Tool Group Corp,EPAC US,supplier,LNT US Equity
2128,Enerpac Tool Group Corp,EPAC US,supplier,MOR GR Equity
2128,Enerpac Tool Group Corp,EPAC US,customer,DE US Equity
2128,Enerpac Tool Group Corp,EPAC US,customer,GWW US Equity
2128,Enerpac Tool Group Corp,EPAC US,customer,CAT US Equity
2128,Enerpac Tool Group Corp,EPAC US,customer,AIT US Equity
2128,Enerpac Tool Group Corp,EPAC US,customer,MSM US Equity
2130,Equity Commonwealth,EQC US,customer,0712582D US Equity
2130,Equity Commonwealth,EQC US,customer,1201L US Equity
2130,Equity Commonwealth,EQC US,customer,1311689D US Equity
2130,Equity Commonwealth,EQC US,customer,1468336D SW Equity
2130,Equity Commonwealth,EQC US,customer,2141Z US Equity
2131,Avient Corp,AVNT US,supplier,DOW US Equity
2131,Avient Corp,AVNT US,supplier,BAS GR Equity
2131,Avient Corp,AVNT US,supplier,1COV GR Equity
2131,Avient Corp,AVNT US,supplier,LYB US Equity
2131,Avient Corp,AVNT US,supplier,AKE FP Equity
2131,Avient Corp,AVNT US,customer,TSLA US Equity
2131,Avient Corp,AVNT US,customer,NKE US Equity
2131,Avient Corp,AVNT US,customer,OR FP Equity
2131,Avient Corp,AVNT US,customer,BDX US Equity
2131,Avient Corp,AVNT US,customer,AF FP Equity
2134,Equity Residential,EQR US,supplier,BLNK US Equity
2134,Equity Residential,EQR US,supplier,SMRT US Equity
2137,NuVasive Inc,NUVA US,supplier,1783 TT Equity
2137,NuVasive Inc,NUVA US,supplier,9501 JP Equity
2137,NuVasive Inc,NUVA US,supplier,AES US Equity
2137,NuVasive Inc,NUVA US,supplier,FE US Equity
2137,NuVasive Inc,NUVA US,supplier,SRE US Equity
2137,NuVasive Inc,NUVA US,customer,1783 TT Equity
2138,Elme Communities,ELME US,supplier,114208Z US Equity
2138,Elme Communities,ELME US,supplier,1459876D US Equity
2138,Elme Communities,ELME US,supplier,3577188Z US Equity
2139,Elanco Animal Health Inc,ELAN US,supplier,PCRX US Equity
2139,Elanco Animal Health Inc,ELAN US,supplier,BAYN GR Equity
2139,Elanco Animal Health Inc,ELAN US,supplier,4579 JP Equity
2139,Elanco Animal Health Inc,ELAN US,supplier,BIOS IN Equity
2139,Elanco Animal Health Inc,ELAN US,supplier,INDIQUBE IN Equity
2139,Elanco Animal Health Inc,ELAN US,customer,COR US Equity
2139,Elanco Animal Health Inc,ELAN US,customer,603718 CH Equity
2139,Elanco Animal Health Inc,ELAN US,customer,ACI BD Equity
2139,Elanco Animal Health Inc,ELAN US,customer,NUZ AU Equity
2139,Elanco Animal Health Inc,ELAN US,customer,RENATA BD Equity
2140,Avid Technology Inc,AVID US,supplier,0230214D LN Equity
2140,Avid Technology Inc,AVID US,supplier,0849732D US Equity
2140,Avid Technology Inc,AVID US,supplier,1221351D US Equity
2140,Avid Technology Inc,AVID US,supplier,2028838D US Equity
2140,Avid Technology Inc,AVID US,supplier,220100 KS Equity
2140,Avid Technology Inc,AVID US,customer,0790631D IM Equity
2140,Avid Technology Inc,AVID US,customer,2745649Z SW Equity
2140,Avid Technology Inc,AVID US,customer,CDW US Equity
2140,Avid Technology Inc,AVID US,customer,CNXN US Equity
2140,Avid Technology Inc,AVID US,customer,ITV LN Equity
2142,Pitney Bowes Inc,PBI US,supplier,XPO US Equity
2142,Pitney Bowes Inc,PBI US,supplier,1681466D US Equity
2142,Pitney Bowes Inc,PBI US,supplier,1723449D US Equity
2142,Pitney Bowes Inc,PBI US,supplier,6507Z US Equity
2142,Pitney Bowes Inc,PBI US,supplier,AEE US Equity
2142,Pitney Bowes Inc,PBI US,customer,0228856Z US Equity
2142,Pitney Bowes Inc,PBI US,customer,1961354D US Equity
2142,Pitney Bowes Inc,PBI US,customer,3352Z US Equity
2142,Pitney Bowes Inc,PBI US,customer,AEO US Equity
2142,Pitney Bowes Inc,PBI US,customer,CNXN US Equity
2143,Valley National Bancorp,VLY US,supplier,VNO US Equity
2143,Valley National Bancorp,VLY US,supplier,VYX US Equity
2144,WesBanco Inc,WSBC US,customer,NINE CN Equity
2144,WesBanco Inc,WSBC US,customer,SOLR CN Equity
2145,NOV Inc,NOV US,supplier,OERL SW Equity
2145,NOV Inc,NOV US,supplier,DNOW US Equity
2145,NOV Inc,NOV US,supplier,RBC US Equity
2145,NOV Inc,NOV US,supplier,MEI US Equity
2145,NOV Inc,NOV US,supplier,AIRI US Equity
2145,NOV Inc,NOV US,customer,329180 KS Equity
2145,NOV Inc,NOV US,customer,4599690Z US Equity
2145,NOV Inc,NOV US,customer,ADES AB Equity
2145,NOV Inc,NOV US,customer,CADLR NO Equity
2145,NOV Inc,NOV US,customer,DNOW US Equity
2146,Veeco Instruments Inc,VECO US,supplier,IPGP US Equity
2146,Veeco Instruments Inc,VECO US,supplier,3680 TT Equity
2146,Veeco Instruments Inc,VECO US,supplier,PDFS US Equity
2146,Veeco Instruments Inc,VECO US,supplier,FTS CN Equity
2146,Veeco Instruments Inc,VECO US,supplier,UTL US Equity
2146,Veeco Instruments Inc,VECO US,customer,2330 TT Equity
2146,Veeco Instruments Inc,VECO US,customer,005930 KS Equity
2146,Veeco Instruments Inc,VECO US,customer,MU US Equity
2146,Veeco Instruments Inc,VECO US,customer,000660 KS Equity
2146,Veeco Instruments Inc,VECO US,customer,INTC US Equity
2149,Zions Bancorp NA,ZION US,supplier,MUST SP Equity
2149,Zions Bancorp NA,ZION US,supplier,AAT US Equity
2150,Johnson & Johnson,JNJ US,supplier,GMAB DC Equity
2150,Johnson & Johnson,JNJ US,supplier,JBL US Equity
2150,Johnson & Johnson,JNJ US,supplier,ABBV US Equity
2150,Johnson & Johnson,JNJ US,supplier,HALO US Equity
2150,Johnson & Johnson,JNJ US,supplier,BAYN GR Equity
2150,Johnson & Johnson,JNJ US,customer,MCK US Equity
2150,Johnson & Johnson,JNJ US,customer,COR US Equity
2150,Johnson & Johnson,JNJ US,customer,CAH US Equity
2150,Johnson & Johnson,JNJ US,customer,CI US Equity
2150,Johnson & Johnson,JNJ US,customer,CA FP Equity
2151,Intuit Inc,INTU US,supplier,EMBASSY IN Equity
2151,Intuit Inc,INTU US,supplier,AKAM US Equity
2151,Intuit Inc,INTU US,supplier,PLTR US Equity
2151,Intuit Inc,INTU US,supplier,0581607D SS Equity
2151,Intuit Inc,INTU US,supplier,1525385D US Equity
2151,Intuit Inc,INTU US,customer,SNX US Equity
2151,Intuit Inc,INTU US,customer,CNXN US Equity
2151,Intuit Inc,INTU US,customer,CDW US Equity
2151,Intuit Inc,INTU US,customer,AAPL US Equity
2151,Intuit Inc,INTU US,customer,ADP US Equity
2152,Eli Lilly & Co,LLY US,supplier,RIGL US Equity
2152,Eli Lilly & Co,LLY US,supplier,INCY US Equity
2152,Eli Lilly & Co,LLY US,supplier,13 HK Equity
2152,Eli Lilly & Co,LLY US,supplier,CRL US Equity
2152,Eli Lilly & Co,LLY US,supplier,ARE US Equity
2152,Eli Lilly & Co,LLY US,customer,MCK US Equity
2152,Eli Lilly & Co,LLY US,customer,COR US Equity
2152,Eli Lilly & Co,LLY US,customer,CAH US Equity
2152,Eli Lilly & Co,LLY US,customer,BING GR Equity
2152,Eli Lilly & Co,LLY US,customer,7459 JP Equity
2154,Hess Corp,HES US,supplier,HESM US Equity
2154,Hess Corp,HES US,supplier,RIG US Equity
2154,Hess Corp,HES US,supplier,VK FP Equity
2154,Hess Corp,HES US,supplier,HR-U CN Equity
2154,Hess Corp,HES US,supplier,VTOL US Equity
2156,Trimble Inc,TRMB US,supplier,JBL US Equity
2156,Trimble Inc,TRMB US,supplier,FLEX US Equity
2156,Trimble Inc,TRMB US,supplier,IRDM US Equity
2156,Trimble Inc,TRMB US,supplier,BHE US Equity
2156,Trimble Inc,TRMB US,supplier,HEI US Equity
2156,Trimble Inc,TRMB US,customer,PCAR US Equity
2156,Trimble Inc,TRMB US,customer,CAT US Equity
2156,Trimble Inc,TRMB US,customer,0062954D US Equity
2156,Trimble Inc,TRMB US,customer,0494901D SW Equity
2156,Trimble Inc,TRMB US,customer,1966294D LN Equity
2157,Vail Resorts Inc,MTN US,supplier,EXTR US Equity
2157,Vail Resorts Inc,MTN US,supplier,GPRO US Equity
2157,Vail Resorts Inc,MTN US,supplier,6501 JP Equity
2157,Vail Resorts Inc,MTN US,supplier,AGYS US Equity
2157,Vail Resorts Inc,MTN US,supplier,CTC/A CN Equity
2157,Vail Resorts Inc,MTN US,customer,GPRO US Equity
2158,Nordson Corp,NDSN US,supplier,6605 TT Equity
2158,Nordson Corp,NDSN US,supplier,9501 JP Equity
2158,Nordson Corp,NDSN US,supplier,AEP US Equity
2158,Nordson Corp,NDSN US,supplier,AES US Equity
2158,Nordson Corp,NDSN US,supplier,AQN CN Equity
2158,Nordson Corp,NDSN US,customer,000782 CH Equity
2158,Nordson Corp,NDSN US,customer,001223 CH Equity
2158,Nordson Corp,NDSN US,customer,002406 CH Equity
2158,Nordson Corp,NDSN US,customer,032940 KS Equity
2158,Nordson Corp,NDSN US,customer,300461 CH Equity
2159,Renesas Electronics America Inc,ISIL US,supplier,FE US Equity
2160,Truist Financial Corp,TFC US,supplier,ADBE US Equity
2160,Truist Financial Corp,TFC US,supplier,GNL US Equity
2160,Truist Financial Corp,TFC US,supplier,BBOX IN Equity
2160,Truist Financial Corp,TFC US,supplier,IVT US Equity
2160,Truist Financial Corp,TFC US,supplier,004800 KS Equity
2160,Truist Financial Corp,TFC US,customer,RENG IN Equity
2162,Cullen/Frost Bankers Inc,CFR US,supplier,INFO IN Equity
2162,Cullen/Frost Bankers Inc,CFR US,supplier,WSR US Equity
2162,Cullen/Frost Bankers Inc,CFR US,supplier,IVT US Equity
2162,Cullen/Frost Bankers Inc,CFR US,supplier,OTEX CN Equity
2163,Turning Point Brands Inc,TPB US,supplier,1410917D US Equity
2163,Turning Point Brands Inc,TPB US,supplier,2771531Z SM Equity
2163,Turning Point Brands Inc,TPB US,supplier,AMZN US Equity
2163,Turning Point Brands Inc,TPB US,supplier,BOL FP Equity
2163,Turning Point Brands Inc,TPB US,supplier,EBAY US Equity
2163,Turning Point Brands Inc,TPB US,customer,2771531Z SM Equity
2163,Turning Point Brands Inc,TPB US,customer,AMZN US Equity
2163,Turning Point Brands Inc,TPB US,customer,PM US Equity
2164,Truist Financial Corp,TFC US,supplier,ADBE US Equity
2164,Truist Financial Corp,TFC US,supplier,GNL US Equity
2164,Truist Financial Corp,TFC US,supplier,BBOX IN Equity
2164,Truist Financial Corp,TFC US,supplier,IVT US Equity
2164,Truist Financial Corp,TFC US,supplier,004800 KS Equity
2164,Truist Financial Corp,TFC US,customer,RENG IN Equity
2166,International Bancshares Corp,IBOC US,supplier,CSGS US Equity
2167,M&T Bank Corp,MTB US,supplier,ORCL US Equity
2167,M&T Bank Corp,MTB US,supplier,BFS US Equity
2167,M&T Bank Corp,MTB US,supplier,CAP FP Equity
2167,M&T Bank Corp,MTB US,supplier,GTM US Equity
2167,M&T Bank Corp,MTB US,supplier,INFA US Equity
2167,M&T Bank Corp,MTB US,customer,2610 TT Equity
2167,M&T Bank Corp,MTB US,customer,2618 TT Equity
2167,M&T Bank Corp,MTB US,customer,LTM CI Equity
2168,Travelers Cos Inc/The,TRV US,supplier,1892140D US Equity
2168,Travelers Cos Inc/The,TRV US,supplier,AVPT US Equity
2168,Travelers Cos Inc/The,TRV US,supplier,BLNK US Equity
2168,Travelers Cos Inc/The,TRV US,supplier,CON US Equity
2168,Travelers Cos Inc/The,TRV US,supplier,CRTA LN Equity
2169,Wabash National Corp,WNC US,supplier,DOW US Equity
2169,Wabash National Corp,WNC US,supplier,CMI US Equity
2169,Wabash National Corp,WNC US,supplier,CSTM US Equity
2169,Wabash National Corp,WNC US,supplier,ML FP Equity
2169,Wabash National Corp,WNC US,supplier,STLD US Equity
2169,Wabash National Corp,WNC US,customer,HTZ US Equity
2169,Wabash National Corp,WNC US,customer,0134746Z US Equity
2169,Wabash National Corp,WNC US,customer,0222384D US Equity
2169,Wabash National Corp,WNC US,customer,0345602D US Equity
2169,Wabash National Corp,WNC US,customer,0412984D US Equity
2170,Onity Group Inc,ONIT US,supplier,MDC US Equity
2170,Onity Group Inc,ONIT US,supplier,SMARTWOR IN Equity
2170,Onity Group Inc,ONIT US,customer,MNTX US Equity
2171,Chevron Corp,CVX US,supplier,RIG US Equity
2171,Chevron Corp,CVX US,supplier,TEN IM Equity
2171,Chevron Corp,CVX US,supplier,MUR US Equity
2171,Chevron Corp,CVX US,supplier,SLB US Equity
2171,Chevron Corp,CVX US,supplier,BRY US Equity
2171,Chevron Corp,CVX US,customer,UGPA3 BZ Equity
2171,Chevron Corp,CVX US,customer,293 HK Equity
2171,Chevron Corp,CVX US,customer,LLUB SL Equity
2171,Chevron Corp,CVX US,customer,CMPP IJ Equity
2171,Chevron Corp,CVX US,customer,005950 KS Equity
2172,Dick's Sporting Goods Inc,DKS US,supplier,NKE US Equity
2172,Dick's Sporting Goods Inc,DKS US,supplier,ADS GR Equity
2172,Dick's Sporting Goods Inc,DKS US,supplier,PUM GR Equity
2172,Dick's Sporting Goods Inc,DKS US,supplier,UAA US Equity
2172,Dick's Sporting Goods Inc,DKS US,supplier,2020 HK Equity
2172,Dick's Sporting Goods Inc,DKS US,customer,1545896D US Equity
2172,Dick's Sporting Goods Inc,DKS US,customer,CART US Equity
2172,Dick's Sporting Goods Inc,DKS US,customer,METROBRA IN Equity
2172,Dick's Sporting Goods Inc,DKS US,customer,WSHP US Equity
2173,Steel Connect Inc,STCN US,customer,992 HK Equity
2173,Steel Connect Inc,STCN US,customer,CONNQ US Equity
2173,Steel Connect Inc,STCN US,customer,INTC US Equity
2174,JPMorgan Chase & Co,JPM US,supplier,LUV US Equity
2174,JPMorgan Chase & Co,JPM US,supplier,NEM US Equity
2174,JPMorgan Chase & Co,JPM US,supplier,AU US Equity
2174,JPMorgan Chase & Co,JPM US,supplier,ORCL US Equity
2174,JPMorgan Chase & Co,JPM US,supplier,ADBE US Equity
2174,JPMorgan Chase & Co,JPM US,customer,000737 CH Equity
2174,JPMorgan Chase & Co,JPM US,customer,2112160D FH Equity
2174,JPMorgan Chase & Co,JPM US,customer,3061059Z US Equity
2174,JPMorgan Chase & Co,JPM US,customer,3352Z US Equity
2174,JPMorgan Chase & Co,JPM US,customer,ACIN SW Equity
2177,Jones Group Inc/NY,JNY US,customer,MAPI IJ Equity
2178,Azenta Inc,AZTA US,supplier,VACN SW Equity
2178,Azenta Inc,AZTA US,supplier,3680 TT Equity
2178,Azenta Inc,AZTA US,supplier,300500 CH Equity
2178,Azenta Inc,AZTA US,supplier,300580 CH Equity
2178,Azenta Inc,AZTA US,supplier,AES US Equity
2178,Azenta Inc,AZTA US,customer,SAN FP Equity
2178,Azenta Inc,AZTA US,customer,GSK LN Equity
2178,Azenta Inc,AZTA US,customer,AZN LN Equity
2178,Azenta Inc,AZTA US,customer,084370 KS Equity
2178,Azenta Inc,AZTA US,customer,BAYN GR Equity
2180,M&T Bank Corp,MTB US,supplier,ORCL US Equity
2180,M&T Bank Corp,MTB US,supplier,BFS US Equity
2180,M&T Bank Corp,MTB US,supplier,CAP FP Equity
2180,M&T Bank Corp,MTB US,supplier,GTM US Equity
2180,M&T Bank Corp,MTB US,supplier,INFA US Equity
2180,M&T Bank Corp,MTB US,customer,2610 TT Equity
2180,M&T Bank Corp,MTB US,customer,2618 TT Equity
2180,M&T Bank Corp,MTB US,customer,LTM CI Equity
2184,Hain Celestial Group Inc/The,HAIN US,supplier,KDP US Equity
2184,Hain Celestial Group Inc/The,HAIN US,supplier,SABIC AB Equity
2184,Hain Celestial Group Inc/The,HAIN US,supplier,SOY CN Equity
2184,Hain Celestial Group Inc/The,HAIN US,supplier,IDL FP Equity
2184,Hain Celestial Group Inc/The,HAIN US,supplier,121485Z US Equity
2184,Hain Celestial Group Inc/The,HAIN US,customer,WMT US Equity
2184,Hain Celestial Group Inc/The,HAIN US,customer,SYY US Equity
2184,Hain Celestial Group Inc/The,HAIN US,customer,UNFI US Equity
2184,Hain Celestial Group Inc/The,HAIN US,customer,AD NA Equity
2184,Hain Celestial Group Inc/The,HAIN US,customer,BJ US Equity
2185,Truist Financial Corp,TFC US,supplier,ADBE US Equity
2185,Truist Financial Corp,TFC US,supplier,GNL US Equity
2185,Truist Financial Corp,TFC US,supplier,BBOX IN Equity
2185,Truist Financial Corp,TFC US,supplier,IVT US Equity
2185,Truist Financial Corp,TFC US,supplier,004800 KS Equity
2185,Truist Financial Corp,TFC US,customer,RENG IN Equity
2186,Ligand Pharmaceuticals Inc,LGND US,supplier,1108Z PL Equity
2186,Ligand Pharmaceuticals Inc,LGND US,supplier,AGEN US Equity
2186,Ligand Pharmaceuticals Inc,LGND US,supplier,BMY US Equity
2186,Ligand Pharmaceuticals Inc,LGND US,supplier,DUK US Equity
2186,Ligand Pharmaceuticals Inc,LGND US,supplier,EVRG US Equity
2186,Ligand Pharmaceuticals Inc,LGND US,customer,AMGN US Equity
2186,Ligand Pharmaceuticals Inc,LGND US,customer,REC IM Equity
2186,Ligand Pharmaceuticals Inc,LGND US,customer,MRK US Equity
2186,Ligand Pharmaceuticals Inc,LGND US,customer,TVTX US Equity
2186,Ligand Pharmaceuticals Inc,LGND US,customer,JAZZ US Equity
2187,Team Inc,TISI US,supplier,CNP US Equity
2187,Team Inc,TISI US,supplier,ETR US Equity
2187,Team Inc,TISI US,supplier,IEI CN Equity
2187,Team Inc,TISI US,supplier,TXNM US Equity
2187,Team Inc,TISI US,customer,KBR US Equity
2187,Team Inc,TISI US,customer,0029799D US Equity
2187,Team Inc,TISI US,customer,012450 KS Equity
2187,Team Inc,TISI US,customer,0146070Z US Equity
2187,Team Inc,TISI US,customer,0443712D US Equity
2189,Cisco Systems Inc,CSCO US,supplier,NVDA US Equity
2189,Cisco Systems Inc,CSCO US,supplier,2317 TT Equity
2189,Cisco Systems Inc,CSCO US,supplier,2330 TT Equity
2189,Cisco Systems Inc,CSCO US,supplier,FLEX US Equity
2189,Cisco Systems Inc,CSCO US,supplier,FN US Equity
2189,Cisco Systems Inc,CSCO US,customer,SNX US Equity
2189,Cisco Systems Inc,CSCO US,customer,MSFT US Equity
2189,Cisco Systems Inc,CSCO US,customer,005930 KS Equity
2189,Cisco Systems Inc,CSCO US,customer,AMZN US Equity
2189,Cisco Systems Inc,CSCO US,customer,T US Equity
2190,Johnson & Johnson,JNJ US,supplier,GMAB DC Equity
2190,Johnson & Johnson,JNJ US,supplier,JBL US Equity
2190,Johnson & Johnson,JNJ US,supplier,ABBV US Equity
2190,Johnson & Johnson,JNJ US,supplier,HALO US Equity
2190,Johnson & Johnson,JNJ US,supplier,BAYN GR Equity
2190,Johnson & Johnson,JNJ US,customer,MCK US Equity
2190,Johnson & Johnson,JNJ US,customer,COR US Equity
2190,Johnson & Johnson,JNJ US,customer,CAH US Equity
2190,Johnson & Johnson,JNJ US,customer,CI US Equity
2190,Johnson & Johnson,JNJ US,customer,CA FP Equity
2192,Eastman Chemical Co,EMN US,supplier,AI FP Equity
2192,Eastman Chemical Co,EMN US,supplier,APD US Equity
2192,Eastman Chemical Co,EMN US,supplier,001369 CH Equity
2192,Eastman Chemical Co,EMN US,supplier,BCPC US Equity
2192,Eastman Chemical Co,EMN US,supplier,CSX US Equity
2192,Eastman Chemical Co,EMN US,customer,JNJ US Equity
2192,Eastman Chemical Co,EMN US,customer,NESN SW Equity
2192,Eastman Chemical Co,EMN US,customer,AIR FP Equity
2192,Eastman Chemical Co,EMN US,customer,PG US Equity
2192,Eastman Chemical Co,EMN US,customer,HPQ US Equity
2194,FNB Corp/PA,FNB US,supplier,HY US Equity
2196,MedAssets Inc,MDAS US,supplier,300760 CH Equity
2196,MedAssets Inc,MDAS US,supplier,AEE US Equity
2196,MedAssets Inc,MDAS US,supplier,BRK/A US Equity
2196,MedAssets Inc,MDAS US,supplier,DUK US Equity
2196,MedAssets Inc,MDAS US,supplier,ED US Equity
2198,Oracle Corp,ORCL US,supplier,NVDA US Equity
2198,Oracle Corp,ORCL US,supplier,AMD US Equity
2198,Oracle Corp,ORCL US,supplier,AVGO US Equity
2198,Oracle Corp,ORCL US,supplier,ANET US Equity
2198,Oracle Corp,ORCL US,supplier,WDC US Equity
2198,Oracle Corp,ORCL US,customer,ACN US Equity
2198,Oracle Corp,ORCL US,customer,AMZN US Equity
2198,Oracle Corp,ORCL US,customer,SNX US Equity
2198,Oracle Corp,ORCL US,customer,CVS US Equity
2198,Oracle Corp,ORCL US,customer,UNH US Equity
2199,SOUTHSTATE BANK CORP,SSB US,supplier,BLND US Equity
2199,SOUTHSTATE BANK CORP,SSB US,supplier,MUST SP Equity
2199,SOUTHSTATE BANK CORP,SSB US,supplier,RPR-U CN Equity
2199,SOUTHSTATE BANK CORP,SSB US,supplier,VYX US Equity
2204,HP Inc,HPQ US,supplier,2356 TT Equity
2204,HP Inc,HPQ US,supplier,INTC US Equity
2204,HP Inc,HPQ US,supplier,2382 TT Equity
2204,HP Inc,HPQ US,supplier,3231 TT Equity
2204,HP Inc,HPQ US,supplier,7751 JP Equity
2204,HP Inc,HPQ US,customer,SNX US Equity
2204,HP Inc,HPQ US,customer,BBY US Equity
2204,HP Inc,HPQ US,customer,941 HK Equity
2204,HP Inc,HPQ US,customer,CDW US Equity
2204,HP Inc,HPQ US,customer,CCC LN Equity
2207,Paratek Pharmaceuticals Inc,PRTK US,supplier,0141656D LN Equity
2207,Paratek Pharmaceuticals Inc,PRTK US,supplier,1843866Z LN Equity
2207,Paratek Pharmaceuticals Inc,PRTK US,supplier,564233Z US Equity
2207,Paratek Pharmaceuticals Inc,PRTK US,supplier,ALM SM Equity
2207,Paratek Pharmaceuticals Inc,PRTK US,supplier,CPN PL Equity
2207,Paratek Pharmaceuticals Inc,PRTK US,customer,0219354Z US Equity
2207,Paratek Pharmaceuticals Inc,PRTK US,customer,0777565D US Equity
2207,Paratek Pharmaceuticals Inc,PRTK US,customer,1779447D US Equity
